Date, open, high,low,close,volume
27-12-2019,175.5,176.95,174.95,176.1,500007
26-12-2019,176,176.35,174.1,174.6,714360
24-12-2019,177.65,177.9,174.7,175.5,1055882
23-12-2019,176.65,178.95,174.3,176.05,1364591
20-12-2019,180.5,181.65,174.9,176,1491242
19-12-2019,174.05,179.95,174.05,179.15,2665639
18-12-2019,181.45,184.5,170.5,174.7,3471732
17-12-2019,176.1,181.2,175.4,180.2,2120189
16-12-2019,177.8,178.7,173.3,174.9,1320147
13-12-2019,177,183.9,175.5,176.65,4955131
12-12-2019,163.55,174.95,162.7,173.35,3442273
11-12-2019,160.8,162.9,157.45,161.75,1178921
10-12-2019,162.2,163.25,159,159.65,1436571
09-12-2019,162.5,166.4,159.85,160.55,2056906
06-12-2019,167.9,168,160.05,161.5,1772914
05-12-2019,170.6,172.2,165.3,166.1,2307039
04-12-2019,158.6,170.4,157.9,169.4,3793325
03-12-2019,162.7,162.95,157.45,158.15,1348314
02-12-2019,161,163.05,158.95,161,1001550
29-11-2019,164.55,167.7,160.8,161.45,1435477
28-11-2019,166.35,166.35,163.55,164.8,1143389
27-11-2019,165.8,169.25,165,165.75,1995979
26-11-2019,166.3,167.25,162.55,163.8,2047761
25-11-2019,161.75,166.4,160,166.05,2141645
22-11-2019,165.2,165.2,160.6,162.3,1461271
21-11-2019,167.95,170.1,163.05,164.2,1608999
20-11-2019,168,170.2,166.4,167.25,1505118
19-11-2019,171,171.85,167.15,167.75,1268625
18-11-2019,171.7,171.9,169.35,170.05,1302130
15-11-2019,169,173.35,167.45,168.6,1442484
14-11-2019,170.9,170.9,165.5,167,1620900
13-11-2019,171.5,176,169.4,170.6,1729899
11-11-2019,169.9,172.9,169.25,172,1379747
08-11-2019,171.45,178.75,167.85,169.15,2074457
07-11-2019,175,175,167.8,171.45,2145274
06-11-2019,172.1,176.4,170.5,174.35,1721329
05-11-2019,172.95,175.7,169.95,172,2451232
04-11-2019,172,178.35,171,172.15,3159469
01-11-2019,175.1,178,172.5,174.9,2471566
31-10-2019,170.85,179.5,169.05,177.7,4722799
30-10-2019,174.4,175.5,166.6,171.85,5665026
29-10-2019,151.5,175.45,151.5,172.55,9419500
25-10-2019,132.8,133,125.85,126.95,2627744
24-10-2019,133.5,135.1,130.7,133.45,2177527
23-10-2019,130.15,133.85,127.35,132.65,2853041
22-10-2019,133.4,135.6,129.85,131.9,2916864
18-10-2019,140,141.8,135.55,136.7,4141592
17-10-2019,126.95,143.8,125.15,138.15,4292640
16-10-2019,127.5,128.25,124.5,125.8,2004725
15-10-2019,127.5,128.95,123.75,126.95,3220165
14-10-2019,122.55,130.05,122.55,127.8,3791400
11-10-2019,117.7,122.15,117.25,121.35,2862153
10-10-2019,120,120,116.25,116.9,1853365
09-10-2019,118.9,121.6,115.5,120.85,2691452
07-10-2019,120.5,120.5,116,117.45,2006001
04-10-2019,124.95,124.95,118.65,119.55,2314731
03-10-2019,112,123.5,112,122.45,3386018
01-10-2019,118.4,119.8,113.05,115.35,3384596
30-09-2019,120.35,120.8,116.45,117.45,2246672
27-09-2019,122.5,122.5,118.25,119.9,3069634
26-09-2019,123.95,127.2,122.9,124.5,2647017
25-09-2019,129.95,129.95,121.5,123,3338250
24-09-2019,128.8,132.15,128,130.85,3455586
23-09-2019,135,138.45,126.45,127.85,7273047
20-09-2019,125,137.8,122.7,133.4,6461166
19-09-2019,123.5,125.25,121.3,124.25,3022513
18-09-2019,122.9,125.55,120.5,121.85,3958456
17-09-2019,128.75,130.45,121.4,121.95,3235096
16-09-2019,128.2,130.35,126.7,128.55,2678417
13-09-2019,129.3,131,125.5,129.55,4657739
12-09-2019,134.55,135.3,126.8,127.95,3956061
11-09-2019,124.5,135,124.5,134.35,5801021
09-09-2019,119.4,122.5,117.3,121.9,3770270
06-09-2019,118.6,122.2,116.65,121.1,4378366
05-09-2019,110,119.2,109.5,118.05,5909050
04-09-2019,112.2,113,106,109.5,4774455
03-09-2019,111.65,115.15,111.4,112.65,2167576
30-08-2019,115,117.1,112.05,116.75,3112120
29-08-2019,116.35,118.45,112.1,114.35,4019911
28-08-2019,120.75,124.05,114.75,116.35,4908228
27-08-2019,112.3,121.4,111.75,120.3,4260357
26-08-2019,115.65,115.65,106.9,110.5,3503995
23-08-2019,109.5,111.65,107.7,111.15,2780239
22-08-2019,112.2,114,106.2,107.65,2938664
21-08-2019,123.5,123.5,109.55,112.3,4689886
20-08-2019,119.95,124.8,119.1,123.8,2273178
19-08-2019,121.5,122.4,120,120.75,1765704
16-08-2019,120,122.4,117.4,121.2,2166532
14-08-2019,122.3,123.8,118.6,120.85,1927978
13-08-2019,124,126.35,121,122,2602763
09-08-2019,124.65,126.5,120.7,122.05,3331629
08-08-2019,117.65,124.95,116.95,123.95,2522247
07-08-2019,122.55,123.8,116.4,117.4,3204358
06-08-2019,122.35,126.5,121.85,122.55,2524258
05-08-2019,127.95,128,122.4,123.75,2667848
02-08-2019,128.9,133.2,126.8,130.6,2561175
01-08-2019,135.8,136.25,127.6,129.5,2930418
31-07-2019,134.45,136.3,132.5,135.6,1498182
30-07-2019,138.4,139.7,132.6,133.45,1969623
29-07-2019,148.5,148.5,136.95,137.6,2455452
26-07-2019,138.15,150.05,138.15,147.2,4307935
25-07-2019,151.7,152.55,143.75,144.35,2065053
24-07-2019,156.6,157.5,150.4,151.25,995479
23-07-2019,157.05,159,154.8,156.2,730430
22-07-2019,155.05,159.25,155.05,156.7,1221780
19-07-2019,162,162.5,153.9,154.8,1378105
18-07-2019,167.7,167.7,160.1,160.8,1133938
17-07-2019,170,172.4,166.3,167.85,1413456
16-07-2019,160.2,170.9,159.35,169.85,2071726
15-07-2019,159.5,162.6,157.8,160.95,1010589
12-07-2019,156.4,162.7,153.95,159.3,1654697
11-07-2019,153.35,157.65,150.4,156.9,1818655
10-07-2019,156.05,156.3,149.15,151.4,2137778
09-07-2019,154,157.15,152.65,155.75,1212001
08-07-2019,159.6,159.6,153.5,154.65,1027817
05-07-2019,165.85,166.9,159.6,160.15,1081086
04-07-2019,162.7,167.8,162.1,165.2,1482509
03-07-2019,163.7,165,161.75,162.35,941947
02-07-2019,167,167.25,161.35,163.7,950852
01-07-2019,163.75,169.35,163.25,167.85,1376245
28-06-2019,165.65,166.8,161.4,162.6,1067539
27-06-2019,162,167.9,161.1,165.85,1512713
26-06-2019,160.4,162.2,158.8,161.1,1060473
25-06-2019,158.4,160.9,156.8,160.5,1126088
24-06-2019,159.3,160.15,156.3,159.25,1048423
21-06-2019,154.9,160.75,154.55,159,1313159
20-06-2019,153,159.9,152.1,159.15,1359471
19-06-2019,159.6,163.7,152.5,154.65,1719082
18-06-2019,159,160.95,156.8,158.3,1082680
17-06-2019,164.05,164.1,158,158.85,996593
14-06-2019,167.4,167.65,163.25,164.1,905868
13-06-2019,166,168.8,164.5,167.4,955719
12-06-2019,171,172,168.15,169,796511
11-06-2019,167.9,171.85,165.8,170.65,1180007
10-06-2019,170.5,172,163.55,166.15,1539964
07-06-2019,170.5,171.7,167.25,169.4,1083012
06-06-2019,174.1,175.7,169,169.8,1274390
04-06-2019,174,177,172.55,173.4,962279
03-06-2019,170,175.1,168.6,174.55,1562623
31-05-2019,176.5,177.6,170.1,172.5,1392833
30-05-2019,176.65,178.6,173.3,175.05,1247352
29-05-2019,180.4,180.4,175.45,176.3,1136419
28-05-2019,181.7,185.4,180,180.75,1372157
27-05-2019,182.05,183.55,179.3,181.35,1116689
24-05-2019,178,183.4,175.5,182.15,1780051
23-05-2019,183.75,183.75,173.3,175,2016592
22-05-2019,177.3,180.4,174.9,179.45,1627939
21-05-2019,186.6,186.9,174.1,176.6,4238136
20-05-2019,182,191.95,179.35,190,2433787
17-05-2019,175.25,177.65,170.2,176.7,1197191
16-05-2019,175.05,177.4,172.8,175.5,1540688
15-05-2019,185.95,186,167.5,169.6,2235133
14-05-2019,178.5,185.8,177.9,184.35,1487628
13-05-2019,186.4,186.9,179.3,180.25,1239156
10-05-2019,188,190.45,184.4,186,1990534
09-05-2019,183.6,189.9,182.5,185.8,1884560
08-05-2019,190.5,190.9,184.25,185.55,1431240
07-05-2019,201.7,202.8,189.35,190.9,1661163
06-05-2019,205,205,198.25,200.1,1876338
03-05-2019,204.9,213.7,203.2,209.5,2125057
02-05-2019,212.9,212.9,205.95,207.15,1508324
30-04-2019,215.55,218.6,210.35,214.2,1304285
26-04-2019,222,222.1,214.05,215.4,1818247
25-04-2019,224.25,225.85,220.25,221.7,1626877
24-04-2019,233,233.05,217.95,223.7,3204172
23-04-2019,235.2,235.75,230.35,231.4,1214691
22-04-2019,235.9,239.1,231.75,234.65,1869644
18-04-2019,232,239.3,230.45,235.9,2879775
16-04-2019,234.55,234.55,225.7,230.55,2618949
15-04-2019,216,232.5,216,231.05,3973896
12-04-2019,219,219.25,215.05,215.85,1246873
11-04-2019,216.6,219.25,213.3,218.2,2539043
10-04-2019,206.4,216.85,205.75,215.65,4318623
09-04-2019,200.4,207.55,198.05,206,1955605
08-04-2019,206.5,207.1,198.5,200.65,1540837
05-04-2019,208,209.5,202.45,205.75,2604595
04-04-2019,202.35,206.7,201.3,206.1,2517557
03-04-2019,205.3,208.8,199,201.1,5047368
02-04-2019,188.75,204,185.25,202.8,6793194
01-04-2019,176,189.65,176,187.15,2926691
29-03-2019,171,177.1,171,174.3,1293953
28-03-2019,169.7,171.45,167.5,170.6,952719
27-03-2019,174,175,169,169.9,911314
26-03-2019,171.7,173.6,171.7,173.1,744501
25-03-2019,174.4,174.4,171,171.35,1416422
22-03-2019,180.25,182,174.9,175.4,972209
20-03-2019,183.4,183.55,179.3,179.85,661218
19-03-2019,182,184.5,180.9,182.8,883855
18-03-2019,180.55,184.65,179.65,182.3,875468
15-03-2019,180,181.8,177.55,180.2,865686
14-03-2019,181,182.3,177.65,179.7,1026593
13-03-2019,184.75,184.75,180.45,181.6,854216
12-03-2019,184,186,183.8,184.75,1099984
11-03-2019,181.65,184.45,180.95,182.15,1067848
08-03-2019,188.3,188.3,180.5,181.65,1771451
07-03-2019,191.9,193.4,187.9,189.2,1599345
06-03-2019,195.25,198.3,184.75,188.55,1918813
05-03-2019,183.95,198,181.5,194,4662031
01-03-2019,179.2,184,177.35,180.1,2069035
28-02-2019,179.15,181.5,176.55,177.85,1093755
27-02-2019,183.35,186.05,176.2,177.2,1506034
26-02-2019,173.55,183.35,172.65,182.7,1906259
25-02-2019,175.45,177.55,173.75,175.55,1240408
22-02-2019,170,175.25,168,174.55,1467268
21-02-2019,166,170.6,165.2,169.7,1026534
20-02-2019,165,166.5,163.85,164.85,970839
19-02-2019,164.8,165.8,161.1,163.5,1129885
18-02-2019,162.3,163.45,159.2,163,1406407
15-02-2019,160,161.65,153.35,161.1,1704337
14-02-2019,155.8,160.95,153.6,159.65,1945041
13-02-2019,152.05,156.25,151.6,154.75,1643731
12-02-2019,153.6,154.2,150.75,151.45,1557397
11-02-2019,150.5,153.1,145.8,152.45,2158217
08-02-2019,164.65,164.65,141.9,151.3,8155068
07-02-2019,179.45,184.95,179,182.9,1391764
06-02-2019,177,179.3,171.9,178.2,991057
05-02-2019,180,181,174.4,175.55,1183820
04-02-2019,181,183.6,178.2,180.3,956049
01-02-2019,182,185.9,179.6,181.75,1322530
31-01-2019,175.3,183.5,175.3,181.25,952156
30-01-2019,174.5,176.7,173.15,174.3,789934
29-01-2019,171.6,174.8,170.95,173.45,727422
28-01-2019,174.3,175.25,169.55,171.95,840853
25-01-2019,176.3,178.85,172,173.2,1099193
24-01-2019,179.7,180.25,173.75,175.35,1713994
23-01-2019,182,182.7,178.6,180.25,802066
22-01-2019,181.4,182.65,176.05,180.45,1382085
21-01-2019,183.3,184.85,180.4,181.4,976947
18-01-2019,185.5,185.6,181.4,183.1,678382
17-01-2019,186.3,187.35,183.4,184.8,923301
16-01-2019,185.5,187.3,184.1,185.3,1125134
15-01-2019,183.2,185.8,181.45,185.4,987729
14-01-2019,180.55,187.4,177.55,182.3,1394079
11-01-2019,186.3,187.55,179.45,180.3,1675130
10-01-2019,183.65,186.8,183.4,185.55,1395744
09-01-2019,181.9,183.9,180.3,183.1,1704199
08-01-2019,176.3,180.5,176.1,179.35,2812302
07-01-2019,173,178.3,173,175.25,1718423
04-01-2019,168.1,171.9,168.1,170.75,1587545
03-01-2019,169.3,170.1,165.4,166.2,737133
02-01-2019,171,171.7,168,168.55,966921
01-01-2019,173.7,174.3,171.35,173.6,508944
31-12-2018,172.6,173.9,171.9,172.6,536131
28-12-2018,169.9,172.15,169.2,170.8,984514
27-12-2018,173,173.3,168.05,168.8,1137412
26-12-2018,172,172.15,167.7,170.9,1321451
24-12-2018,176.5,178,171.45,172.3,1471189
21-12-2018,177.3,180.45,175.1,175.9,2535465
20-12-2018,173.6,177.3,171.9,175.95,1802609
19-12-2018,176,176.4,172.5,173.65,1074104
18-12-2018,174,177.6,173.2,174.4,1719778
17-12-2018,167.4,175.9,167.3,173.75,2385851
14-12-2018,166.8,168.35,164.8,166.9,1259628
13-12-2018,166.7,167.95,165.65,166.45,1422425
12-12-2018,159.9,167,158,163.9,2100354
11-12-2018,155.2,159.6,154.7,158.2,1253737
10-12-2018,160.55,160.55,156.1,156.85,1341719
07-12-2018,162.6,164.2,160.75,162.45,1796914
06-12-2018,168.95,168.95,161.4,162.4,2258828
05-12-2018,173.75,173.75,168.7,169.2,1552579
04-12-2018,177.8,178.8,175.15,175.7,1126357
03-12-2018,173.7,176.45,170.2,175.4,1611389
30-11-2018,173.5,175,170.5,171.95,1337665
29-11-2018,177,179.25,173.65,177.3,1002480
28-11-2018,181.3,181.3,173.85,174.35,1014498
27-11-2018,182.3,184.4,178.9,180,1052579
26-11-2018,184.45,184.55,177.1,181.7,936014
22-11-2018,185,186,181.6,182.25,626743
21-11-2018,184.85,186.75,183.7,184.15,646958
20-11-2018,184.3,188.4,182.9,183.3,1444305
19-11-2018,180.65,184.95,179.1,184.3,1118238
16-11-2018,180.8,181.9,178.15,179.4,1319503
15-11-2018,178,182.8,177.1,179.95,1540327
14-11-2018,180.1,183.15,176.2,176.8,1547882
13-11-2018,181,182.95,178.45,179.8,1749642
12-11-2018,194.4,194.85,185.25,185.95,1911213
09-11-2018,192.9,200.75,192,195.4,1528586
06-11-2018,192,199.3,191.3,192.85,2610427
05-11-2018,191.4,191.75,186.7,189.65,1542612
02-11-2018,181.5,191.4,181,190,5190143
01-11-2018,179.2,186.05,177.4,178.75,3369177
31-10-2018,178.4,179.7,173.5,178.65,1554149
30-10-2018,177.7,181.45,176,177.3,1554415
29-10-2018,169.1,176.45,167.95,175.35,1362233
26-10-2018,166.1,172.8,165.8,168.85,2124217
25-10-2018,168.3,169.5,164.55,165.4,1519716
24-10-2018,172.55,175.1,169.1,170.55,1729054
23-10-2018,170,175.7,169.8,170.65,1582606
22-10-2018,176.8,176.95,170,170.55,1638539
19-10-2018,179.25,180,174.25,174.8,1322998
17-10-2018,188.4,188.8,177.95,179.2,1972906
16-10-2018,184.6,187.2,184.6,185.5,1269499
15-10-2018,185.7,186.35,182.8,184.3,1182544
12-10-2018,186,188.2,182.75,183.4,1773056
11-10-2018,184.75,187.75,178.1,182.75,2259913
10-10-2018,186,190.8,185,188.75,5564134
09-10-2018,205.8,206,170.65,184.25,13254150
08-10-2018,216.55,218.95,208.15,212.75,1342852
05-10-2018,223.25,226.45,215,216.55,1078206
04-10-2018,225,230.65,221.6,223.25,1034983
03-10-2018,230,232.75,226,227.55,732631
01-10-2018,224.3,230.5,220.05,229.25,818192
28-09-2018,228,230.6,219.65,223.45,987322
27-09-2018,235.1,236.8,223.5,225.55,1699432
26-09-2018,242,244,229.8,233.3,3202783
25-09-2018,240,243.4,235.4,240.9,1033377
24-09-2018,251.8,251.8,239.35,240.25,897977
21-09-2018,254.75,257.7,229.05,250.2,1552086
19-09-2018,252.4,255.15,251.15,252.7,631766
18-09-2018,258.2,259.65,250.7,251.45,1038105
17-09-2018,264.7,264.7,259.5,260.2,684453
14-09-2018,265.15,269.3,263.35,266.45,707305
12-09-2018,269.8,269.8,259,262.65,1366439
11-09-2018,277.4,278.85,266,267.2,726352
10-09-2018,276.3,282,272,275.55,2087453
07-09-2018,270.8,279.95,269.2,277.5,2165591
06-09-2018,271,272,264.05,269.95,1168857
05-09-2018,260,270.65,255.45,265.55,1120294
04-09-2018,270.6,271.05,260.65,262.05,1025120
03-09-2018,271.7,273,265.45,266.7,1083047
31-08-2018,259,268.2,258.2,267.1,834884
30-08-2018,261.85,263,259.1,259.65,370471
29-08-2018,260.5,263.7,260.5,261.6,407775
28-08-2018,261,263.2,259.3,260.3,699602
27-08-2018,257.9,259.5,256.65,258.9,630305
24-08-2018,256.35,258.6,255.05,255.6,713958
23-08-2018,269.7,269.7,256.4,257.4,1408104
21-08-2018,271.05,274.6,266.9,269.05,1457193
20-08-2018,262,271.9,259.45,269.55,1787015
17-08-2018,253.6,258.95,253.4,257.35,706164
16-08-2018,247.5,252.75,245,251.15,687994
14-08-2018,248.7,249.9,247.5,248.7,477144
13-08-2018,249.55,249.55,243.25,248.55,1566376
10-08-2018,261.35,261.35,249.9,250.25,953312
09-08-2018,257,260.5,255,257.5,586850
08-08-2018,253.05,258.4,252.1,255,879631
07-08-2018,255,255.95,251,251.85,1220335
06-08-2018,260.95,261.85,253.15,254.7,842806
03-08-2018,262.6,263.8,257.7,258.75,743398
02-08-2018,264.5,266.1,258.9,260.95,1001648
01-08-2018,248,267.3,248,264.95,3249106
31-07-2018,268.6,270.5,262.5,264.15,764757
30-07-2018,269.35,271.7,266.25,267.3,589717
27-07-2018,259.65,269.1,258.65,267.7,1121941
26-07-2018,258.15,262.95,257.5,258.5,1161859
25-07-2018,259.5,261.75,256.1,257.3,557669
24-07-2018,259.3,263.75,257.7,259.2,688105
23-07-2018,255.3,259.3,251.35,258.25,559578
20-07-2018,252.45,254,251.2,253.4,410202
19-07-2018,253.8,257.75,251.35,252.45,638977
18-07-2018,259.9,259.9,247.55,251.95,803100
17-07-2018,254.4,259,252.3,257.6,1429516
16-07-2018,261.15,261.8,250.75,251.55,1599394
13-07-2018,267.8,269.3,263.3,264.15,636806
12-07-2018,269.95,271.9,265.5,266.5,714458
11-07-2018,277,277.1,267.2,267.85,701287
10-07-2018,276.8,276.9,273.2,275.4,464022
09-07-2018,273.5,276.9,272.4,273.35,767978
06-07-2018,261.6,273,261.6,271.15,1277833
05-07-2018,264,264,252.55,261.5,1464421
04-07-2018,269.6,271.4,265.8,267,776527
03-07-2018,268.1,272,267.55,269.5,1812909
02-07-2018,276,277,266.1,267.25,1208787
29-06-2018,265,270.5,263,269.3,1674053
28-06-2018,271.2,272.45,262.5,263.9,1266377
27-06-2018,279,279.5,270.1,271.2,1308895
26-06-2018,289.7,289.7,275.4,277.35,2005780
25-06-2018,308.15,308.15,288,289.85,1375019
22-06-2018,308.45,308.9,303.2,308.15,400433
21-06-2018,306.2,308.55,305.55,306.55,299929
20-06-2018,304.7,308.3,304,305.6,427023
19-06-2018,309,312.65,303.45,304.65,834498
18-06-2018,303.55,310.8,302.05,308.75,681093
15-06-2018,306,307.75,300.75,303.2,470004
14-06-2018,308.45,309.7,303.9,305.75,464091
13-06-2018,308.2,311,307,308.15,519926
12-06-2018,310,313.5,307.1,308,497309
11-06-2018,311.8,313.9,307.05,309.85,1007575
08-06-2018,306.8,315,302.6,310.05,1468816
07-06-2018,297,306.45,295.6,305.3,1363470
06-06-2018,286.05,296.7,285.55,295.5,1272388
05-06-2018,286,288.3,283.7,285.35,526276
04-06-2018,291.6,294.8,286.1,286.65,791666
01-06-2018,286.65,290.5,283.4,287.2,1259799
31-05-2018,290.8,291.15,282,282.9,1137096
30-05-2018,290.9,292.4,286.25,288.95,777993
29-05-2018,296.3,300.2,293,294.6,575018
28-05-2018,294.9,300,290.45,296.2,648033
25-05-2018,288.65,296.9,286.25,294.2,1120841
24-05-2018,301.5,307.6,284.7,288.95,3260752
23-05-2018,310.5,317,305.65,309.25,1179567
22-05-2018,296,312.5,296,307.75,1238907
21-05-2018,304.2,307.35,295.1,296.55,759795
18-05-2018,315,315.1,304,305.25,716253
17-05-2018,312,319.35,309.6,315.15,1151045
16-05-2018,310.7,315.4,306.8,310.4,749847
15-05-2018,323.95,324,305.75,310.25,1299902
14-05-2018,332.5,333.9,323.15,324.15,684086
11-05-2018,335.4,335.4,330,330.75,484582
10-05-2018,343.1,344.3,332.5,333.35,782878
09-05-2018,332.1,346.75,331.1,341.35,999911
08-05-2018,339.2,339.2,330.3,332.1,354371
07-05-2018,337.5,337.5,333.9,335.05,243640
04-05-2018,335.7,337.5,329.5,334.25,474047
03-05-2018,335,335.5,329.45,333.45,1062017
02-05-2018,349.75,352,335.1,336,1159632
30-04-2018,338.95,342.7,337.4,340.2,436277
27-04-2018,332.15,337.55,331.35,336.8,512142
26-04-2018,328.25,335.65,326.1,330.3,686464
25-04-2018,330.55,333.95,327.9,328.65,478076
24-04-2018,334,335.5,330.85,331.55,450969
23-04-2018,337,339.65,333,333.5,1076670
20-04-2018,336,343,334.8,336.25,802632
19-04-2018,336,337,332.5,334.85,387920
18-04-2018,338,339.95,334.1,335.5,399398
17-04-2018,341.4,344.3,333.1,336.9,701127
16-04-2018,351.5,352.5,337.9,338.95,1281628
13-04-2018,359,360.6,354.45,356.65,259261
12-04-2018,359.3,363.95,356.85,358.05,734607
11-04-2018,354.1,357.1,350.7,355.3,373758
10-04-2018,360.95,362.45,352,353.4,474398
09-04-2018,363.9,368.4,357,358.3,494256
06-04-2018,363.5,368.25,356.6,363.85,653999
05-04-2018,364.8,372.4,360.4,363.6,2198237
04-04-2018,349.85,363.45,346.1,355.7,1476617
03-04-2018,339.35,344.7,337.45,343.35,574172
02-04-2018,335,340,332,338.8,459555
28-03-2018,331.25,333.75,326.15,327.45,494682
27-03-2018,333.9,335.7,330,331.05,432538
26-03-2018,330,333.7,324.5,332.05,629409
23-03-2018,331,335,330.1,331.1,496525
22-03-2018,339.8,339.9,335,338.2,481307
21-03-2018,340,342.3,332.6,333.9,494549
20-03-2018,335.75,340.4,333.4,339.25,366544
19-03-2018,341.9,342.45,332.55,335.75,559922
16-03-2018,352.9,352.9,339,340.1,707153
15-03-2018,355,358.4,351.3,353.05,2625555
14-03-2018,352.85,354.95,349.8,354.15,269680
13-03-2018,351.95,356.35,350.05,353.75,391607
12-03-2018,344.55,353.05,340.65,352.2,522985
09-03-2018,345,348.7,340.65,341.7,487081
08-03-2018,350.55,351.8,341.75,345.9,471093
07-03-2018,345,354.9,342.9,348,844076
06-03-2018,356.95,358,345,346.6,786916
05-03-2018,370.85,370.85,351,352.15,888581
01-03-2018,367.9,376.25,367.9,370.85,593743
28-02-2018,369,373.5,367.05,370.2,357224
27-02-2018,375,376.8,370.55,372.85,365754
26-02-2018,362,373.5,362,372.05,611335
23-02-2018,357.55,364.5,357.55,360.45,486548
22-02-2018,364,364,357.9,358.55,451987
21-02-2018,370.3,374,363,364.35,454904
20-02-2018,370,370.7,366.5,368.9,228993
19-02-2018,371.95,374,363.5,367.75,431513
16-02-2018,377.25,379.4,368.3,370.55,500663
15-02-2018,379,382.4,373.85,376.15,585612
14-02-2018,373.9,382.4,371.2,376.85,600577
12-02-2018,372,376.25,370.35,372.45,469444
09-02-2018,370,373.1,368.5,369.2,614888
08-02-2018,381,381,372.7,374.85,1041768
07-02-2018,388,388,375.3,377.5,1890021
06-02-2018,368,379.6,357,374.45,2009877
05-02-2018,381.65,398.4,380.45,396.05,723112
02-02-2018,391,397.25,381.65,384.05,649423
01-02-2018,401,403.85,391.05,394.65,551822
31-01-2018,396.2,401,395.75,399.25,348600
30-01-2018,399.1,402.2,395.3,396.2,407917
29-01-2018,401.15,406,398.05,399.3,335015
25-01-2018,402.25,408,399,400.2,559942
24-01-2018,417.75,417.75,402.5,403.6,765278
23-01-2018,422.1,422.1,414.75,418.05,365515
22-01-2018,419,424.2,418.65,421.55,156097
19-01-2018,419.75,421.9,415.2,418.95,239133
18-01-2018,422.35,427.75,414.8,418.8,439932
17-01-2018,422.85,425,410.8,422.75,2714535
16-01-2018,432,435.3,420,421.8,437771
15-01-2018,438.7,439.9,430.3,431.75,221532
12-01-2018,438.3,440.9,432.15,436.15,338549
11-01-2018,432.55,437.5,432.55,434.45,199587
10-01-2018,438.85,439.4,431.5,432.5,308664
09-01-2018,434.75,443.55,433.35,436.55,611751
08-01-2018,433.7,436.4,431.8,433.7,377823
05-01-2018,432,436.3,430.1,430.8,358825
04-01-2018,430,433,426.05,429.7,430531
03-01-2018,439.5,441.45,432.25,433.2,526955
02-01-2018,429.7,440.2,422.1,438.85,1316818
01-01-2018,432.2,436.45,422.85,425.4,524326
29-12-2017,418.5,432.5,417.4,431.2,552476
28-12-2017,424,424,416.25,418.4,222704
27-12-2017,425,427.95,420.35,422.5,217274
26-12-2017,422.1,424.7,421.3,423.6,177365
22-12-2017,421,425.95,420.3,421.9,352495
21-12-2017,422.55,426.1,418.95,420.25,330655
20-12-2017,422,427.5,419.3,421.95,710303
19-12-2017,408.9,420.4,408,419.25,922779
18-12-2017,401.7,409.6,389.75,405.5,528293
15-12-2017,406.2,409,404.05,405.15,325973
14-12-2017,403.35,404.2,398.55,402.8,285975
13-12-2017,406.25,409.7,400,401.85,409532
12-12-2017,411,415.7,405.55,405.7,1407417
11-12-2017,412,415.35,409.3,410.2,368376
08-12-2017,406.75,413.7,406.5,411.05,2497430
07-12-2017,403,405.3,397.2,402.15,593359
06-12-2017,402,402.7,395,396.8,417344
05-12-2017,404,405.9,396.8,402.35,638608
04-12-2017,408,411,402,403.4,577311
01-12-2017,409.1,410.5,396.75,399.15,803276
30-11-2017,411.1,412,402.95,404.65,677811
29-11-2017,415.95,419.55,412.1,414.25,293079
28-11-2017,418.2,422,414.8,415.95,365354
27-11-2017,422.2,424.9,418,421.15,389757
24-11-2017,426,429.8,424.05,424.95,336043
23-11-2017,428.9,430.85,422.85,426.1,332187
22-11-2017,424.4,432.95,424.4,428.25,775302
21-11-2017,425.4,429.9,422.7,424.25,765624
20-11-2017,421.55,425.35,420.3,422.4,350660
17-11-2017,418.2,423,417.05,421.45,498829
16-11-2017,410.1,415.8,410.1,413.5,450604
15-11-2017,413.95,417.55,407,408.6,732963
14-11-2017,419.7,422,411.25,414.55,516824
13-11-2017,427,428,416.1,418.2,724312
10-11-2017,440.85,440.85,420.15,422.65,2415046
09-11-2017,443.5,451.25,426,440.3,3182360
08-11-2017,451,455.5,431.5,438.7,790340
07-11-2017,458,465.8,447,451.9,692700
06-11-2017,448.05,466.95,443.65,461.55,1122495
03-11-2017,435.1,448.5,432.9,446.9,625153
02-11-2017,436.7,440.3,430,434.8,393648
01-11-2017,430.05,439.8,428.8,436.75,418931
31-10-2017,437.15,438.5,427.15,428.55,537759
30-10-2017,430,439.9,428.75,435.8,443873
27-10-2017,421,434,421,430.05,472018
26-10-2017,420.55,422.25,417.5,419.35,247939
25-10-2017,420,424.25,415.4,422,265084
24-10-2017,422,428.8,415,415.8,449579
23-10-2017,428.2,430.75,420.95,422.3,279220
18-10-2017,434,437.6,427.3,433.55,297257
17-10-2017,437.4,437.4,430.75,432,291426
16-10-2017,426,437.95,426,436.55,525906
13-10-2017,422,428.9,419.2,424.45,457236
12-10-2017,415.5,421.85,409.95,420.3,423345
11-10-2017,421.15,424.9,413.4,415.25,296017
10-10-2017,424,429,422.1,423.8,246097
09-10-2017,425.1,432.2,423.3,425.9,336362
06-10-2017,422.9,425.9,415.8,424.2,309894
05-10-2017,425,426,420.3,423.15,353857
04-10-2017,418,425,412.75,423.4,462809
03-10-2017,428.25,428.25,415.25,416.4,733114
29-09-2017,400.3,404.05,397.95,401.25,431845
28-09-2017,407.4,407.4,399,401.1,256563
